license_number,business_name,dba_name,city,county,weedmaps_url,leafly_url,verified_url,menu_provider
C10-0001554-LIC,Pico Legacy LLC. [Equity Retailer],,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/pico-legacy-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/pico-legacy-equity-retailer,,
C10-0001652-LIC,Piedmont Partners LLC [Equity Retailer],piedmont partners [Equity Retailer],Encino,Los Angeles,https://weedmaps.com/dispensaries/piedmont-partners-equity-retailer-encino,https://www.leafly.com/dispensary-info/piedmont-partners-equity-retailer,,
C10-0001189-LIC,Pine And Proper LLC [Equity Retailer],Off The Charts LA [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/off-the-charts-la-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/off-the-charts-la-equity-retailer,,
C10-0000964-LIC,"Pirate Town Cannabis Company, LLC",Pirate Town Cannabis Company,San Pedro,Los Angeles,https://weedmaps.com/dispensaries/pirate-town-company-san-pedro,https://www.leafly.com/dispensary-info/pirate-town-company,,
C10-0001030-LIC,Planet Neptune LLC [Equity Retailer],STIIIZY PCH Wilmington [Equity Retailer],Wilmington,Los Angeles,https://weedmaps.com/dispensaries/stiiizy-pch-wilmington-equity-retailer-wilmington,https://www.leafly.com/dispensary-info/stiiizy-pch-wilmington-equity-retailer,,
C10-0001324-LIC,"Platinum Alliance, LLC","Platinum Alliance, LLC",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/platinum-alliance-los-angeles,https://www.leafly.com/dispensary-info/platinum-alliance,,
C10-0001141-LIC,"Platinum Club, Inc.","Platinum Club, Inc.",Reseda,Los Angeles,https://weedmaps.com/dispensaries/platinum-club-reseda,https://www.leafly.com/dispensary-info/platinum-club,,
C10-0001209-LIC,Pleasure Med LLC,Pleasure Med LLC,W Hollywood,Los Angeles,https://weedmaps.com/dispensaries/pleasure-med-w-hollywood,https://www.leafly.com/dispensary-info/pleasure-med,,
C10-0001275-LIC,Poetree Inc. [Equity Retailer],Poetree [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/poetree-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/poetree-equity-retailer,,
C10-0000811-LIC,Puff La LLC [Equity Retailer],Puff LA [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/puff-la-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/puff-la-equity-retailer,,
C10-0001224-LIC,Puradora LLC [Equity Retailer],Catalyst - Silver Lake [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/catalyst-silver-lake-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/catalyst-silver-lake-equity-retailer,,
C10-0001013-LIC,Pure Genus Enterprises [Equity Retailer],RELEAF [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/releaf-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/releaf-equity-retailer,,
C10-0001420-LIC,Rd Lynwood Retail LLC,"HIGH TIDE, HIGHER GROUND- LYNWOOD",Lynwood,Los Angeles,https://weedmaps.com/dispensaries/high-tide-higher-ground-lynwood-lynwood,https://www.leafly.com/dispensary-info/high-tide-higher-ground-lynwood,,
C10-0001441-LIC,Rd X Catalyst Baldwin Park LLC,HIGHER GROUND - BALDWIN PARK,Baldwin Park,Los Angeles,https://weedmaps.com/dispensaries/higher-ground-baldwin-park-baldwin-park,https://www.leafly.com/dispensary-info/higher-ground-baldwin-park,,
C10-0000536-LIC,Rdc Collective Corp.,,Tarzana,Los Angeles,https://weedmaps.com/dispensaries/rdc-tarzana,https://www.leafly.com/dispensary-info/rdc,,
C10-0001090-LIC,Relief Corp,,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/relief-los-angeles,https://www.leafly.com/dispensary-info/relief,,
C10-0000130-LIC,"Resource Referral Services, Inc.","Hi, Neighbor Cannabis Club",Hollywood,Los Angeles,https://weedmaps.com/dispensaries/hi-neighbor-club-hollywood,https://www.leafly.com/dispensary-info/hi-neighbor-club,,
C10-0000819-LIC,"Revo Group, LLC","REVO GROUP, LLC",Mission Hills,Los Angeles,https://weedmaps.com/dispensaries/revo-mission-hills,https://www.leafly.com/dispensary-info/revo,,
C10-0001087-LIC,"Revo's Finest, Inc",Revo's Finest,Reseda,Los Angeles,https://weedmaps.com/dispensaries/revos-finest-reseda,https://www.leafly.com/dispensary-info/revos-finest,,
C10-0001642-LIC,"Rilano Covina, Inc.",Better Daze,Covina,Los Angeles,https://weedmaps.com/dispensaries/better-daze-covina,https://www.leafly.com/dispensary-info/better-daze,,
C10-0000633-LIC,"Rlb Collective, Inc.",Haven Cannabis Marijuana and Weed Dispensary - Los Alamitos,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/haven-marijuana-and-weed-los-alamitos-long-beach,https://www.leafly.com/dispensary-info/haven-marijuana-and-weed-los-alamitos,,
C10-0000296-LIC,Robertson Caregivers Beverlywood,Cannabislocal,Arleta,Los Angeles,https://weedmaps.com/dispensaries/local-arleta,https://www.leafly.com/dispensary-info/local,,
C10-0000364-LIC,"Ryan Cameron Rayburn Collective, Inc.",S.W.E.D. A SNOOP DOGG STORE,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/swed-a-snoop-dogg-store-long-beach,https://www.leafly.com/dispensary-info/swed-a-snoop-dogg-store,,
C10-0001332-LIC,S.E. #43 LLC [Equity Retailer],S.E. #43 LLC [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/se-43-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/se-43-equity-retailer,,
C10-0000359-LIC,"Safe Harbor Patient's Collective, Inc.",SweetFlower Westwood,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/sweetflower-westwood-los-angeles,https://www.leafly.com/dispensary-info/sweetflower-westwood,,
C10-0001560-LIC,Sal Holdings LLC [Equity Retailer],SAL Holdings LLC [Equity Retailer],San Pedro,Los Angeles,https://weedmaps.com/dispensaries/sal-holdings-equity-retailer-san-pedro,https://www.leafly.com/dispensary-info/sal-holdings-equity-retailer,,
C10-0001344-LIC,San Fernando Retailer LLC [Equity Retailer],iLyfted Sylmar [Equity Retailer],Sylmar,Los Angeles,https://weedmaps.com/dispensaries/ilyfted-sylmar-equity-retailer-sylmar,https://www.leafly.com/dispensary-info/ilyfted-sylmar-equity-retailer,,
C10-0000222-LIC,"Savia, LLC",THECORNER,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/thecorner-long-beach,https://www.leafly.com/dispensary-info/thecorner,,
C10-0001321-LIC,Se Retail 1 LLC [Equity Retailer],Traditional [Equity Retailer],Westchester,Los Angeles,https://weedmaps.com/dispensaries/traditional-equity-retailer-westchester,https://www.leafly.com/dispensary-info/traditional-equity-retailer,,
C10-0001529-LIC,Secure Cannabis Exchange. LLC,"CLOVEST RETAIL 6563, LLC",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/clovest-retail-6563-los-angeles,https://www.leafly.com/dispensary-info/clovest-retail-6563,,
C10-0000420-LIC,"Sherman Oaks Collective Care, Inc.",Gradus,N Hollywood,Los Angeles,https://weedmaps.com/dispensaries/gradus-n-hollywood,https://www.leafly.com/dispensary-info/gradus,,
C10-0001163-LIC,Shl - El Monte LLC,"SHL - EL MONTE, LLC",El Monte,Los Angeles,https://weedmaps.com/dispensaries/shl-el-monte-el-monte,https://www.leafly.com/dispensary-info/shl-el-monte,,
C10-0001507-LIC,Shryne Artesia LLC,STIIIZY Artesia,Artesia,Los Angeles,https://weedmaps.com/dispensaries/stiiizy-artesia-artesia,https://www.leafly.com/dispensary-info/stiiizy-artesia,,
C10-0001512-LIC,Shryne Hawthorne LLC,Shryne Hawthorne LLC,Hawthorne,Los Angeles,https://weedmaps.com/dispensaries/shryne-hawthorne-hawthorne,https://www.leafly.com/dispensary-info/shryne-hawthorne,,
C10-0001513-LIC,Shryne Lynwood LLC,tbd,Lynwood,Los Angeles,https://weedmaps.com/dispensaries/tbd-lynwood,https://www.leafly.com/dispensary-info/tbd,,
C10-0001212-LIC,Sig El Monte LLC,BONAFIDE,El Monte,Los Angeles,https://weedmaps.com/dispensaries/bonafide-el-monte,https://www.leafly.com/dispensary-info/bonafide,,
C10-0001036-LIC,"Sky Club, LLC",Sky Club,Van Nuys,Los Angeles,https://weedmaps.com/dispensaries/sky-club-van-nuys,https://www.leafly.com/dispensary-info/sky-club,,
C10-0001567-LIC,Slcg Inc [Equity Retailer],L.A. DULCE [Equity Retailer],San Pedro,Los Angeles,https://weedmaps.com/dispensaries/la-dulce-equity-retailer-san-pedro,https://www.leafly.com/dispensary-info/la-dulce-equity-retailer,,
C10-0000136-LIC,Smart Collective Inc,SCC,N Hollywood,Los Angeles,https://weedmaps.com/dispensaries/scc-n-hollywood,https://www.leafly.com/dispensary-info/scc,,
C10-0000126-LIC,"Socal The Syndicate, Inc.",The Syndicate,Woodland HLS,Los Angeles,https://weedmaps.com/dispensaries/the-syndicate-woodland-hls,https://www.leafly.com/dispensary-info/the-syndicate,,
C10-0000143-LIC,"Southern California Collective, A California Corporation",Coastal Dispensary,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/coastal-los-angeles,https://www.leafly.com/dispensary-info/coastal,,
C10-0001303-LIC,Southern California Flower Company LLC,,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/southern-california-flower-company-los-angeles,https://www.leafly.com/dispensary-info/southern-california-flower-company,,
C10-0000340-LIC,"St. Andrew's Green, A Cooperative Corporation [Equity Retailer]",WeedWay [Equity Retailer],Tujunga,Los Angeles,https://weedmaps.com/dispensaries/weedway-equity-retailer-tujunga,https://www.leafly.com/dispensary-info/weedway-equity-retailer,,
C10-0001330-LIC,Stanley Alley Holdings LLC [Equity Retailer],,N Hollywood,Los Angeles,https://weedmaps.com/dispensaries/stanley-alley-holdings-equity-retailer-n-hollywood,https://www.leafly.com/dispensary-info/stanley-alley-holdings-equity-retailer,,
C10-0001239-LIC,"State Of Hope, Inc.",Bubblegum Dispensary,Tujunga,Los Angeles,https://weedmaps.com/dispensaries/bubblegum-tujunga,https://www.leafly.com/dispensary-info/bubblegum,,
C10-0001627-LIC,Stiiizy Bell Gardens LLC,STIIIZY Bell Gardens,Bell Gardens,Los Angeles,https://weedmaps.com/dispensaries/stiiizy-bell-gardens-bell-gardens,https://www.leafly.com/dispensary-info/stiiizy-bell-gardens,,
C10-0001066-LIC,"Stoney Point Collective, Inc.",Culture Cannabis Club,Chatsworth,Los Angeles,https://weedmaps.com/dispensaries/culture-club-chatsworth,https://www.leafly.com/dispensary-info/culture-club,,
C10-0001152-LIC,"Strain Balboa Caregivers, Inc.",STRAIN CAREGIVERS,Chatsworth,Los Angeles,https://weedmaps.com/dispensaries/strain-caregivers-chatsworth,https://www.leafly.com/dispensary-info/strain-caregivers,,
C10-0000037-LIC,"Studio City Caregivers, Inc.","Markt., 10DollarBuds",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/markt-10dollarbuds-los-angeles,https://www.leafly.com/dispensary-info/markt-10dollarbuds,,
C10-0000823-LIC,Summit Locations LLC,PACKS,El Monte,Los Angeles,https://weedmaps.com/dispensaries/packs-el-monte,https://www.leafly.com/dispensary-info/packs,,
C10-0000139-LIC,Sunrise Caregiver Foundation Inc.,SUNRISE CAREGIVER FOUNDATION INC.,Torrance,Los Angeles,https://weedmaps.com/dispensaries/sunrise-caregiver-foundation-torrance,https://www.leafly.com/dispensary-info/sunrise-caregiver-foundation,,
C10-0000785-LIC,Sunset Business Solutions Incorporated [Equity Retailer],The set Northridge [Equity Retailer],Northridge,Los Angeles,https://weedmaps.com/dispensaries/the-set-northridge-equity-retailer-northridge,https://www.leafly.com/dispensary-info/the-set-northridge-equity-retailer,,
C10-0000023-LIC,"Sunset Herbal Corner, Inc.",,North Hollywood,Los Angeles,https://weedmaps.com/dispensaries/sunset-herbal-corner-north-hollywood,https://www.leafly.com/dispensary-info/sunset-herbal-corner,,
C10-0001357-LIC,Sunset Retailer LLC [Equity Retailer],FAT BUNNY [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/fat-bunny-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/fat-bunny-equity-retailer,,
C10-0000459-LIC,"Superior Herbal Health, LLC",The Clinik LA,Chatsworth,Los Angeles,https://weedmaps.com/dispensaries/the-clinik-la-chatsworth,https://www.leafly.com/dispensary-info/the-clinik-la,,
C10-0001351-LIC,Sweet Releaf LLC,STIIIZY LA CIENEGA,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/stiiizy-la-cienega-los-angeles,https://www.leafly.com/dispensary-info/stiiizy-la-cienega,,
C10-0000911-LIC,"Sweetflower Culver, LLC",SWEET FLOWER CULVER CITY,Culver City,Los Angeles,https://weedmaps.com/dispensaries/sweet-flower-culver-city-culver-city,https://www.leafly.com/dispensary-info/sweet-flower-culver-city,,
C10-0000977-LIC,"Sweetflower Pasadena, LLC","SWEETFLOWER PASADENA, LLC",Pasadena,Los Angeles,https://weedmaps.com/dispensaries/sweetflower-pasadena-pasadena,https://www.leafly.com/dispensary-info/sweetflower-pasadena,,
C10-0001500-LIC,Sylmar Retailer LLC,Weeed,Kagel Canyon,Los Angeles,https://weedmaps.com/dispensaries/weeed-kagel-canyon,https://www.leafly.com/dispensary-info/weeed,,
C10-0001469-LIC,Tat Hawthorne LLC,The Artist Tree,Inglewood,Los Angeles,https://weedmaps.com/dispensaries/the-artist-tree-inglewood,https://www.leafly.com/dispensary-info/the-artist-tree,,
C10-0000796-LIC,Tat Koreatown LLC [Equity Retailer],The Artist Tree [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-artist-tree-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/the-artist-tree-equity-retailer,,
C10-0001128-LIC,The 18629 LLC,The Maven Store,Tarzana,Los Angeles,https://weedmaps.com/dispensaries/the-maven-store-tarzana,https://www.leafly.com/dispensary-info/the-maven-store,,
C10-0000658-LIC,"The Airport Collective, Inc.",Haven Cannabis Marijuana and Weed Dispensary - Paramount,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/haven-marijuana-and-weed-paramount-long-beach,https://www.leafly.com/dispensary-info/haven-marijuana-and-weed-paramount,,
C10-0000643-LIC,"The Artist Tree, LLC",The Artist Tree,W Hollywood,Los Angeles,https://weedmaps.com/dispensaries/the-artist-tree-w-hollywood,https://www.leafly.com/dispensary-info/the-artist-tree,,
C10-0000886-LIC,The Brinson Consultant Group [Equity Retailer],The Green Paradise [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-green-paradise-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/the-green-paradise-equity-retailer,,
C10-0001076-LIC,The Green Ant LLC [Equity Retailer],South Bay Canna Clinic [Equity Retailer],Lomita,Los Angeles,https://weedmaps.com/dispensaries/south-bay-canna-clinic-equity-retailer-lomita,https://www.leafly.com/dispensary-info/south-bay-canna-clinic-equity-retailer,,
C10-0000854-LIC,The Green Co. Dispensary Inc.,We Roll Up,San Pedro,Los Angeles,https://weedmaps.com/dispensaries/we-roll-up-san-pedro,https://www.leafly.com/dispensary-info/we-roll-up,,
C10-0000439-LIC,The Green Cross Society Of Southern California Corporation,Alternative Herbal Health Services,W Hollywood,Los Angeles,https://weedmaps.com/dispensaries/alternative-herbal-health-services-w-hollywood,https://www.leafly.com/dispensary-info/alternative-herbal-health-services,,
C10-0000056-LIC,"The Green Goddess, Inc.",Green Goddess Collective,Venice,Los Angeles,https://weedmaps.com/dispensaries/green-goddess-venice,https://www.leafly.com/dispensary-info/green-goddess,,
C10-0000157-LIC,The Higher Path Patients' Association,THE HIGHER PATH,Sherman Oaks,Los Angeles,https://weedmaps.com/dispensaries/the-higher-path-sherman-oaks,https://www.leafly.com/dispensary-info/the-higher-path,,
C10-0000332-LIC,"The Medicine Woman Group, LLC",The Medicine Woman,Bellflower,Los Angeles,https://weedmaps.com/dispensaries/the-medicine-woman-bellflower,https://www.leafly.com/dispensary-info/the-medicine-woman,,
C10-0001461-LIC,"The Nordhoff Company, LLC [Equity Retailer]",Off the Charts [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/off-the-charts-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/off-the-charts-equity-retailer,,
C10-0000389-LIC,The Pottery Inc.,The Pottery,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-pottery-los-angeles,https://www.leafly.com/dispensary-info/the-pottery,,
C10-0000336-LIC,"The Relief Collective, Inc.",The Growcery,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-growcery-los-angeles,https://www.leafly.com/dispensary-info/the-growcery,,
C10-0001290-LIC,The Reserve Collective Cooperative Corporation [Equity Retailer],Urban Smoke Dispensary [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/urban-smoke-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/urban-smoke-equity-retailer,,
C10-0000537-LIC,"The Van Nuys Group, LLC",The Artist Tree,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-artist-tree-los-angeles,https://www.leafly.com/dispensary-info/the-artist-tree,,
C10-0000458-LIC,The Vault Woodland Hills Inc,The Vault Woodland Hills Inc,Woodland HLS,Los Angeles,https://weedmaps.com/dispensaries/the-vault-woodland-hills-woodland-hls,https://www.leafly.com/dispensary-info/the-vault-woodland-hills,,
C10-0000288-LIC,"The Wellness Earth Energy Dispensary, Inc.",Project Cannabis Studio City,Studio City,Los Angeles,https://weedmaps.com/dispensaries/project-studio-city-studio-city,https://www.leafly.com/dispensary-info/project-studio-city,,
C10-0000524-LIC,"Therapeutic Health Collective, Inc.",The Drop - Off Rosecrans,Gardena,Los Angeles,https://weedmaps.com/dispensaries/the-drop-off-rosecrans-gardena,https://www.leafly.com/dispensary-info/the-drop-off-rosecrans,,
C10-0001014-LIC,Third & Kenmore LLC [Equity Retailer],Old G Kush [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/old-g-kush-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/old-g-kush-equity-retailer,,
C10-0001333-LIC,Three Donkeys Inc. [Equity Retailer],"THREE DONKEYS, INC. [Equity Retailer]",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/three-donkeys-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/three-donkeys-equity-retailer,,
C10-0001207-LIC,Tigranandlavrent LLC [Equity Retailer],THE SET HOLLYWOOD [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/the-set-hollywood-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/the-set-hollywood-equity-retailer,,
C10-0000980-LIC,"Tigranlevonandlav, LLC [Equity Retailer]",Off the Charts Reseda [Equity Retailer],Reseda,Los Angeles,https://weedmaps.com/dispensaries/off-the-charts-reseda-equity-retailer-reseda,https://www.leafly.com/dispensary-info/off-the-charts-reseda-equity-retailer,,
